140	0.0142857142857	0.0785714285714	0.214285714286	10	2	0	5	7	0	3	5	5	0	1	6	3	11	12	0	0	4	5	8	4	0	7	0	6	0	1	33	0.545454545455	0.771428571429	46.0	11.0	30	29	1	3	5	10	6	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15	0	2	1	2.0	140.0	33.0	0	0	0	0.00333333333333	5	1	1	2	0	0	0	3	0	0	0	4	2	2	2	1	0	0	0	1
511	0.0	0.0371819960861	0.185909980431	35	2	11	14	46	8	11	16	28	2	10	18	7	21	39	8	0	20	24	28	18	7	6	1	12	3	2	101	0.386138613861	0.788649706458	45.5454545455	9.18181818182	81	73	4	10	12	14	18	12	7	12	5	1	2	0	0	0	0	0	0	0	0	0	0	0	21	25	0	10	1	10.0	511.0	101.0	0	0	0	0.0136888888889	30	8	2	8	0	0	1	6	0	0	0	18	1	8	1	0	0	0	0	0
65	0.0461538461538	0.123076923077	0.0923076923077	2	2	2	2	3	1	3	2	3	0	1	3	1	3	4	3	0	3	1	5	1	1	1	0	2	0	3	10	0.1	0.830769230769	17.6666666667	3.33333333333	7	7	0	0	0	1	1	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	7	1	0	2	1	2.0	65.0	10.0	0	0	1	0.0	3	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
49	0.0	0.0408163265306	0.244897959184	5	1	1	2	5	0	0	2	1	0	0	1	0	2	4	0	0	1	0	3	2	2	0	0	1	0	0	14	0.571428571429	0.734693877551	14.6666666667	4.66666666667	11	8	2	3	2	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	0	2	1	2.0	49.0	14.0	0	0	0	0.0740740740741	1	0	0	0	1	0	1	0	0	0	0	3	0	1	1	0	0	0	0	0
34	0.0	0.0882352941176	0.117647058824	2	1	2	1	0	0	1	3	2	0	0	2	2	1	2	0	0	2	1	0	3	0	0	0	0	0	0	5	0.2	0.735294117647	4.83333333333	0.833333333333	5	5	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	5	1	5.0	34.0	5.0	0	0	0	0.0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
312	0.00320512820513	0.0480769230769	0.198717948718	19	3	4	10	23	7	4	15	23	0	2	9	13	18	18	1	0	12	13	18	9	4	3	0	8	0	3	67	0.537313432836	0.769230769231	28.0	7.44444444444	52	43	7	5	15	13	10	4	2	4	3	0	3	0	1	0	0	0	0	0	0	0	0	0	13	28	0	8	1	8.0	312.0	67.0	0	0	0	0.0181077410593	22	1	3	3	0	0	1	0	0	0	0	5	3	5	1	0	0	0	0	0
25	0.08	0.0	0.08	1	2	1	1	1	0	2	0	2	0	0	3	0	2	0	0	0	1	0	0	1	0	0	0	2	0	1	3	0.0	0.84	12.0	1.5	3	3	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	1.0	25.0	3.0	0	0	0	0.0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
115	0.0	0.0434782608696	0.226086956522	4	1	0	4	11	2	4	3	6	0	1	4	0	7	7	1	0	9	0	8	5	2	3	0	2	2	0	29	0.551724137931	0.75652173913	37.6666666667	9.66666666667	26	24	1	4	5	6	7	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	2	1	2.0	115.0	29.0	0	0	0	0.0104166666667	11	0	4	1	0	0	0	0	0	0	1	3	1	0	1	0	0	0	0	1
28	0.0	0.0357142857143	0.107142857143	3	2	0	1	2	0	0	1	0	0	0	2	0	1	3	0	0	1	0	1	1	1	1	0	1	0	1	3	0.333333333333	0.75	6.25	0.75	4	3	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	1	3.0	28.0	3.0	0	0	0	0.0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	0.0408163265306	0.0204081632653	0.142857142857	5	3	0	2	4	1	1	2	3	0	0	4	1	4	2	0	0	0	2	1	2	0	0	0	1	0	1	8	0.375	0.816326530612	13.5	4.0	8	8	0	0	1	2	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	1.0	49.0	8.0	0	0	0	0.0	1	0	0	2	0	0	0	1	0	0	0	2	0	0	0	1	1	0	0	1
93	0.0	0.0537634408602	0.204301075269	2	3	3	2	5	1	2	2	9	0	3	6	2	6	6	1	0	1	4	3	5	1	0	0	4	0	0	21	0.52380952381	0.774193548387	22.5	5.25	18	16	1	1	5	3	3	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	3	1	3.0	93.0	21.0	0	0	0	0.0234375	4	0	1	0	0	0	0	1	0	0	1	4	0	2	1	0	1	0	0	0
140	0.0	0.0214285714286	0.178571428571	6	3	5	1	10	1	2	9	7	2	2	6	2	7	13	0	0	1	9	14	7	0	0	1	3	0	1	26	0.461538461538	0.792857142857	22.0	8.66666666667	24	22	2	0	4	8	6	2	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4	10	0	2	1	2.0	140.0	26.0	0	0	0	0.0170132325142	4	0	0	0	0	0	0	4	0	0	0	7	0	0	2	2	0	0	0	1
168	0.0	0.0357142857143	0.220238095238	8	3	1	5	18	2	2	8	9	0	0	1	8	6	13	1	0	7	7	17	4	0	3	0	5	0	0	39	0.564102564103	0.767857142857	41.25	9.75	30	23	5	2	6	12	8	4	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	21	0	3	1	3.0	168.0	39.0	0	0	0	0.0331632653061	4	2	0	0	0	1	1	2	1	0	0	9	0	3	2	0	0	0	0	0
228	0.0	0.0394736842105	0.210526315789	6	4	1	7	27	5	1	7	17	0	5	14	1	8	15	5	0	5	3	14	11	4	7	1	4	0	1	52	0.442307692308	0.767543859649	36.6666666667	8.66666666667	37	28	6	8	11	3	13	4	3	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	8	26	0	5	1	5.0	228.0	52.0	0	0	0	0.0408163265306	6	2	1	0	0	0	2	4	0	0	0	11	1	6	0	2	0	0	0	0
274	0.0	0.029197080292	0.211678832117	21	6	5	3	19	4	3	15	20	0	3	10	4	10	18	3	0	8	7	24	10	2	9	0	7	0	0	61	0.426229508197	0.777372262774	40.3333333333	10.1666666667	43	34	4	5	12	7	13	12	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	32	0	5	1	5.0	274.0	61.0	0	0	0	0.0672023374726	6	3	1	0	0	0	1	3	0	0	0	12	5	7	1	2	0	0	0	0
37	0.0	0.162162162162	0.135135135135	2	1	1	0	3	0	0	1	1	0	0	3	2	1	3	0	0	0	0	1	1	0	1	0	3	0	2	7	0.428571428571	0.648648648649	6.6	1.4	6	6	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	4	1	4.0	37.0	7.0	0	2	0	0.0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
203	0.0	0.00985221674877	0.23645320197	14	3	1	6	15	2	2	5	11	1	3	8	0	15	14	5	0	3	6	16	5	2	5	0	8	0	0	53	0.603773584906	0.748768472906	25.0	8.83333333333	41	36	2	4	9	16	8	6	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	23	0	5	1	5.0	203.0	53.0	0	0	0	0.0164365548981	3	3	0	5	0	0	0	7	0	0	1	8	0	3	1	1	0	0	0	0
117	0.0	0.025641025641	0.145299145299	7	2	6	3	9	1	2	4	6	0	0	4	0	9	6	1	0	6	5	7	6	1	0	1	3	1	1	18	0.5	0.769230769231	10.8	1.8	18	18	0	1	2	6	1	3	0	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	10	6	0	9	1	9.0	117.0	18.0	0	0	0	0.0	5	1	3	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
42	0.0	0.0952380952381	0.142857142857	1	1	1	2	2	0	1	2	1	0	0	5	0	0	2	0	0	3	3	1	6	0	0	0	3	0	1	8	0.375	0.809523809524	0.0	8.0	7	7	0	1	0	2	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	1	0.0	42.0	8.0	0	0	0	0.0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
114	0.0	0.122807017544	0.19298245614	12	1	1	3	4	2	1	10	9	0	2	5	3	4	6	1	0	4	5	3	3	1	3	0	1	0	0	28	0.428571428571	0.780701754386	18.75	7.0	23	22	0	1	6	4	3	2	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	3	1	3.0	114.0	28.0	0	0	0	0.00680272108844	9	0	1	1	0	0	0	1	0	0	0	3	1	0	1	0	0	0	0	1
43	0.0	0.0232558139535	0.186046511628	3	1	0	2	1	0	1	0	1	0	0	3	6	1	3	0	0	1	2	2	1	0	1	0	3	0	0	10	0.5	0.744186046512	21.0	5.0	9	9	0	1	3	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	1	1	1.0	43.0	10.0	0	0	0	0.0	2	1	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
62	0.0	0.0322580645161	0.177419354839	1	1	2	1	8	3	2	3	4	0	1	7	1	2	1	0	0	3	2	1	2	0	0	0	3	0	0	12	0.333333333333	0.806451612903	15.5	6.0	12	12	0	1	2	1	4	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	1	1	1.0	62.0	12.0	0	0	0	0.0247933884298	3	1	0	0	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0
58	0.0	0.0172413793103	0.189655172414	9	3	0	1	1	1	1	2	2	1	1	2	1	3	4	1	0	3	2	2	2	0	1	0	2	0	1	12	0.583333333333	0.793103448276	0.0	12.0	11	10	1	0	5	2	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	4	0	0	1	0.0	58.0	12.0	0	0	0	0.0247933884298	6	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
50	0.0	0.04	0.18	2	2	1	1	5	0	0	1	1	0	0	1	0	4	4	0	0	6	2	3	3	0	0	0	4	0	0	11	0.454545454545	0.82	17.0	5.5	10	9	0	0	1	3	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	1	1.0	50.0	11.0	0	0	0	0.0	1	1	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0
134	0.0	0.00746268656716	0.194029850746	4	1	2	4	18	1	4	8	5	0	1	2	2	9	12	2	0	4	4	12	6	1	1	0	3	0	0	28	0.5	0.798507462687	44.0	9.33333333333	23	19	2	0	8	5	3	4	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	15	0	2	1	2.0	134.0	28.0	0	0	0	0.0289256198347	2	1	0	2	0	0	0	1	0	0	0	8	1	0	1	1	0	0	0	0
59	0.0	0.0169491525424	0.203389830508	5	0	1	1	4	0	0	6	3	0	0	0	0	3	3	0	0	4	5	1	2	2	1	0	3	0	1	14	0.428571428571	0.779661016949	22.0	7.0	13	12	0	1	1	3	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	1	1	1.0	59.0	14.0	0	0	0	0.0	2	1	0	0	0	0	0	1	0	0	1	2	0	0	2	0	0	0	0	0
62	0.0	0.0645161290323	0.145161290323	6	1	0	0	4	2	1	2	3	0	3	5	0	4	3	1	0	2	3	1	2	0	4	0	2	0	4	10	0.3	0.790322580645	0.0	10.0	10	10	0	2	0	1	3	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	4	3	0	0	1	0.0	62.0	10.0	0	0	0	0.0	4	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	1
63	0.0	0.047619047619	0.238095238095	4	0	1	0	2	0	1	2	3	0	0	1	2	3	6	2	0	4	6	3	2	0	1	0	1	0	1	18	0.5	0.746031746032	17.0	6.0	13	12	0	1	3	1	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	2	1	2.0	63.0	18.0	0	0	0	0.03	1	1	2	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0
30	0.0	0.0333333333333	0.166666666667	3	0	0	2	4	2	0	2	1	0	0	1	0	2	2	0	0	1	1	0	1	0	0	0	2	0	0	7	0.428571428571	0.833333333333	11.5	3.5	6	5	0	0	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	1.0	30.0	7.0	0	0	0	0.0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0
200	0.02	0.02	0.19	18	1	3	3	14	2	2	12	16	0	6	6	3	11	6	1	0	4	17	12	5	1	1	0	5	0	5	41	0.414634146341	0.78	47.6666666667	13.6666666667	34	30	3	2	4	8	8	5	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	9	16	0	2	1	2.0	200.0	41.0	0	0	0	0.01171875	5	5	1	3	0	0	0	2	0	0	1	8	0	3	1	3	0	0	0	1
39	0.0	0.128205128205	0.179487179487	3	0	1	1	1	1	2	1	1	0	0	3	1	1	3	0	0	2	0	1	3	0	1	0	4	0	0	9	0.555555555556	0.794871794872	12.3333333333	3.0	8	7	0	0	2	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	1	2.0	39.0	9.0	0	0	0	0.0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0
69	0.0	0.0144927536232	0.130434782609	5	1	3	2	7	3	0	4	3	0	1	3	1	4	3	0	0	4	2	4	3	0	1	0	1	1	1	13	0.0	0.855072463768	0.0	13.0	10	10	0	0	0	0	4	2	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0.0	69.0	13.0	0	0	0	0.0	3	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1
142	0.0	0.0492957746479	0.218309859155	13	1	0	5	10	3	1	9	6	0	2	5	5	5	8	0	0	2	9	8	5	7	4	0	0	0	0	38	0.447368421053	0.781690140845	34.75	9.5	28	23	4	5	0	11	8	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	3	1	3.0	142.0	38.0	0	0	0	0.0288	13	3	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	1
110	0.0	0.0727272727273	0.190909090909	9	3	3	3	10	0	1	3	3	0	2	2	2	3	8	0	0	4	7	5	3	1	2	0	3	0	0	26	0.384615384615	0.754545454545	11.3333333333	2.88888888889	20	18	1	0	5	3	4	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	0	8	1	8.0	110.0	26.0	0	0	0	0.00925925925926	1	0	0	1	0	0	0	5	0	0	1	5	1	0	1	1	0	0	0	0
104	0.0	0.105769230769	0.201923076923	8	3	1	2	4	0	5	5	3	0	0	2	2	4	9	0	0	2	6	9	6	0	2	0	6	0	2	24	0.333333333333	0.778846153846	26.6666666667	8.0	15	8	6	0	3	3	8	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	0	2	1	2.0	104.0	24.0	0	0	0	0.0918367346939	0	4	0	1	0	0	1	2	0	2	0	5	2	0	2	1	0	0	0	0
219	0.0	0.0365296803653	0.182648401826	11	6	4	4	17	1	4	6	11	2	4	4	9	11	15	3	0	6	13	15	11	0	5	0	4	0	0	44	0.409090909091	0.771689497717	20.7	4.4	36	30	5	3	6	8	10	5	2	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	13	19	0	9	1	9.0	219.0	44.0	0	0	0	0.0205078125	6	1	1	4	1	0	0	2	1	0	0	7	0	2	2	1	0	0	0	0
43	0.0	0.046511627907	0.162790697674	4	1	1	3	6	0	0	1	1	0	1	2	1	1	2	0	0	2	2	0	1	1	0	0	2	0	0	8	0.375	0.790697674419	12.6666666667	2.66666666667	8	8	0	0	2	1	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	2	1	2.0	43.0	8.0	0	0	0	0.0	1	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1
138	0.0	0.0144927536232	0.144927536232	4	2	1	9	15	1	2	8	9	1	1	6	3	6	9	2	0	5	7	10	3	1	3	0	3	2	1	22	0.181818181818	0.81884057971	0.0	22.0	21	21	0	0	3	1	6	6	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	5	4	0	0	1	0.0	138.0	22.0	0	0	0	0.0	5	2	0	2	0	1	0	3	0	0	0	5	0	1	0	0	0	0	0	1
138	0.0	0.0289855072464	0.173913043478	7	2	4	7	12	5	2	5	10	0	2	7	4	12	9	1	0	4	3	7	6	0	0	0	0	0	1	25	0.52	0.789855072464	26.8	5.0	24	23	1	1	4	8	3	1	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	5	12	0	4	1	4.0	138.0	25.0	0	0	0	0.00520833333333	3	1	0	0	0	0	0	3	0	0	0	5	0	1	0	4	0	1	0	1
84	0.0	0.0357142857143	0.190476190476	3	3	0	2	7	1	1	4	6	0	1	5	0	2	7	1	0	5	4	4	3	2	0	0	4	0	0	19	0.421052631579	0.797619047619	19.5	4.75	17	16	0	0	5	2	4	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	3	1	3.0	84.0	19.0	0	0	0	0.0	2	0	0	1	0	0	0	1	0	0	0	5	0	0	2	1	0	0	0	0
